date,name,amount
2/10/16,Medicare,1477
2/11/16,Medicare,1329
2/12/16,Medicare,1172
2/16/16,Medicare,1564
2/17/16,Medicare,2057
2/18/16,Medicare,1981
2/19/16,Medicare,1870
2/22/16,Medicare,1665
2/23/16,Medicare,1741
2/24/16,Medicare,2033
2/25/16,Medicare,2130
2/26/16,Medicare,1635
2/29/16,Medicare,1360
2/29/16,Medicare,1360
3/1/16,Medicare,1568
3/2/16,Medicare,1584
3/3/16,Medicare,1264
3/4/16,Medicare,1309
3/7/16,Medicare,1239
3/8/16,Medicare,1252
3/9/16,Medicare,1504
3/10/16,Medicare,1398
3/11/16,Medicare,1215
3/14/16,Medicare,1234
3/15/16,Medicare,1592
3/16/16,Medicare,1469
3/17/16,Medicare,1364
3/18/16,Medicare,1667
3/21/16,Medicare,1694
3/22/16,Medicare,1866
3/23/16,Medicare,2121
3/24/16,Medicare,2441
3/25/16,Medicare,2848
3/28/16,Medicare,1497
3/29/16,Medicare,1779
3/30/16,Medicare,1541
3/31/16,Medicare,1273
4/1/16,Medicare,1400
4/4/16,Medicare,1241
4/5/16,Medicare,1210
4/6/16,Medicare,1478
4/7/16,Medicare,1249
4/8/16,Medicare,1069
4/11/16,Medicare,991
4/12/16,Medicare,1616
4/13/16,Medicare,1433
4/14/16,Medicare,1292
4/15/16,Medicare,1525
4/18/16,Medicare,1524
4/19/16,Medicare,1538
4/20/16,Medicare,1998
4/21/16,Medicare,1888
4/22/16,Medicare,1739
4/25/16,Medicare,1667
4/26/16,Medicare,2704
4/27/16,Medicare,1818
4/28/16,Medicare,1479
4/29/16,Medicare,1579
5/2/16,Medicare,1452
5/3/16,Medicare,1379
5/4/16,Medicare,1628
5/5/16,Medicare,1404
5/6/16,Medicare,1199
5/9/16,Medicare,1265
5/10/16,Medicare,1651
5/11/16,Medicare,1407
5/12/16,Medicare,1205
5/13/16,Medicare,1441
5/16/16,Medicare,1399
5/17/16,Medicare,1413
5/18/16,Medicare,1798
5/19/16,Medicare,1787
5/20/16,Medicare,1680
5/23/16,Medicare,1693
5/24/16,Medicare,1528
5/25/16,Medicare,2471
5/26/16,Medicare,1529
5/27/16,Medicare,1680
5/31/16,Medicare,1979
6/1/16,Medicare,1556
6/2/16,Medicare,1957
6/3/16,Medicare,1376
6/6/16,Medicare,1156
6/7/16,Medicare,1508
6/8/16,Medicare,1373
6/9/16,Medicare,1197
6/10/16,Medicare,1351
6/13/16,Medicare,1044
6/14/16,Medicare,838
6/15/16,Medicare,1394
6/16/16,Medicare,1547
6/17/16,Medicare,1485
6/20/16,Medicare,1719
6/21/16,Medicare,2032
6/22/16,Medicare,1861
6/23/16,Medicare,2514
6/24/16,Medicare,1817
6/27/16,Medicare,1612
6/28/16,Medicare,1627
6/29/16,Medicare,1776
6/30/16,Medicare,1513
6/30/16,Medicare,1513
7/1/16,Medicare,1323
7/5/16,Medicare,1712
7/6/16,Medicare,1750
7/7/16,Medicare,1687
7/8/16,Medicare,1155
7/11/16,Medicare,1322
7/12/16,Medicare,1241
7/13/16,Medicare,1733
7/14/16,Medicare,1426
7/15/16,Medicare,1381
7/18/16,Medicare,1085
7/19/16,Medicare,1129
7/20/16,Medicare,1407
7/21/16,Medicare,1832
7/22/16,Medicare,1882
7/25/16,Medicare,1980
7/26/16,Medicare,2024
7/27/16,Medicare,1946
7/28/16,Medicare,1595
7/29/16,Medicare,1404
8/1/16,Medicare,1301
8/2/16,Medicare,1508
8/3/16,Medicare,1396
8/4/16,Medicare,1230
8/5/16,Medicare,1370
8/8/16,Medicare,1400
8/9/16,Medicare,1292
8/10/16,Medicare,1586
8/11/16,Medicare,1353
8/12/16,Medicare,1269
8/15/16,Medicare,1359
8/16/16,Medicare,1487
8/17/16,Medicare,1590
8/18/16,Medicare,1458
8/19/16,Medicare,1714
8/22/16,Medicare,1909
8/23/16,Medicare,1870
8/24/16,Medicare,1993
8/25/16,Medicare,1643
8/26/16,Medicare,1435
8/29/16,Medicare,1471
8/30/16,Medicare,1513
8/31/16,Medicare,1517
9/1/16,Medicare,1205
9/2/16,Medicare,1396
9/6/16,Medicare,1936
9/7/16,Medicare,1494
9/8/16,Medicare,1864
9/9/16,Medicare,1343
9/12/16,Medicare,1211
9/13/16,Medicare,1409
9/14/16,Medicare,1427
9/15/16,Medicare,1255
9/16/16,Medicare,1493
9/19/16,Medicare,1390
9/20/16,Medicare,1923
9/21/16,Medicare,1640
9/22/16,Medicare,1952
9/23/16,Medicare,1725
9/26/16,Medicare,1709
9/27/16,Medicare,2524
9/28/16,Medicare,1672
9/29/16,Medicare,1456
9/30/16,Medicare,1518
10/3/16,Medicare,1498
10/4/16,Medicare,1272
10/5/16,Medicare,1523
10/6/16,Medicare,1251
10/7/16,Medicare,1159
10/11/16,Medicare,1401
10/12/16,Medicare,1911
10/13/16,Medicare,1771
10/14/16,Medicare,1602
10/17/16,Medicare,1629
10/18/16,Medicare,1401
10/19/16,Medicare,1827
10/20/16,Medicare,1598
10/21/16,Medicare,1514
10/24/16,Medicare,1428
10/25/16,Medicare,1612
10/26/16,Medicare,1979
10/27/16,Medicare,1480
10/28/16,Medicare,1626
10/31/16,Medicare,1703
11/1/16,Medicare,1415
11/2/16,Medicare,1715
11/3/16,Medicare,1475
11/4/16,Medicare,1237
11/7/16,Medicare,1256
11/8/16,Medicare,1416
11/9/16,Medicare,1415
11/10/16,Medicare,1233
11/14/16,Medicare,1826
11/15/16,Medicare,1977
11/16/16,Medicare,1889
11/17/16,Medicare,1909
11/18/16,Medicare,1490
11/21/16,Medicare,1648
11/22/16,Medicare,1958
11/23/16,Medicare,1883
11/25/16,Medicare,1885
11/28/16,Medicare,1608
11/29/16,Medicare,2252
11/30/16,Medicare,2446
12/1/16,Medicare,1547
12/2/16,Medicare,1258
12/5/16,Medicare,1215
12/6/16,Medicare,1380
12/7/16,Medicare,1425
12/8/16,Medicare,1044
12/9/16,Medicare,787
12/12/16,Medicare,844
12/13/16,Medicare,1229
12/14/16,Medicare,1747
12/15/16,Medicare,1549
12/16/16,Medicare,1444
12/19/16,Medicare,1514
12/20/16,Medicare,1806
12/21/16,Medicare,1949
12/22/16,Medicare,3098
12/23/16,Medicare,1597
12/27/16,Medicare,2586
12/28/16,Medicare,2070
12/29/16,Medicare,2296
12/30/16,Medicare,1527
1/3/17,Medicare,1754
1/4/17,Medicare,1612
1/5/17,Medicare,1763
1/6/17,Medicare,1111
1/9/17,Medicare,1055
1/10/17,Medicare,855
1/11/17,Medicare,1188
1/12/17,Medicare,1746
1/13/17,Medicare,1304
1/17/17,Medicare,1564
1/18/17,Medicare,1367
1/19/17,Medicare,1756
1/20/17,Medicare,1698
1/23/17,Medicare,1859
1/24/17,Medicare,1753
1/25/17,Medicare,1939
1/26/17,Medicare,1814
1/27/17,Medicare,1636
1/30/17,Medicare,1310
1/31/17,Medicare,1334
2/1/17,Medicare,1359
2/2/17,Medicare,1399
2/3/17,Medicare,1403
2/6/17,Medicare,1455
2/7/17,Medicare,1358
2/8/17,Medicare,1672
2/9/17,Medicare,1375
2/10/17,Medicare,1158
2/13/17,Medicare,1216
2/14/17,Medicare,1472
2/15/17,Medicare,1533
2/16/17,Medicare,1363
2/17/17,Medicare,1603
2/21/17,Medicare,2242
2/22/17,Medicare,2418
2/23/17,Medicare,2842
2/24/17,Medicare,1893
2/27/17,Medicare,1680
2/28/17,Medicare,1698
3/1/17,Medicare,1745
3/2/17,Medicare,1356
3/3/17,Medicare,1469
3/6/17,Medicare,1398
3/7/17,Medicare,1171
3/8/17,Medicare,1700
3/9/17,Medicare,1506
3/10/17,Medicare,1249
3/13/17,Medicare,1304
3/14/17,Medicare,1471
3/15/17,Medicare,1522
3/16/17,Medicare,1332
3/17/17,Medicare,1521
3/20/17,Medicare,1880
3/21/17,Medicare,1846
3/22/17,Medicare,2158
3/23/17,Medicare,2088
3/24/17,Medicare,2678
3/27/17,Medicare,1570
3/28/17,Medicare,1724
3/29/17,Medicare,1611
3/30/17,Medicare,1395
3/31/17,Medicare,1448
4/3/17,Medicare,1440
4/4/17,Medicare,1257
4/5/17,Medicare,1543
4/6/17,Medicare,1270
4/7/17,Medicare,1154
4/10/17,Medicare,1144
4/11/17,Medicare,1377
4/12/17,Medicare,1475
4/13/17,Medicare,1452
4/14/17,Medicare,1403
4/17/17,Medicare,1641
4/18/17,Medicare,1513
4/19/17,Medicare,2049
4/21/17,Medicare,1744
4/24/17,Medicare,1839
4/25/17,Medicare,1875
4/26/17,Medicare,2203
4/27/17,Medicare,1451
4/28/17,Medicare,1598
5/1/17,Medicare,1407
5/2/17,Medicare,1585
5/3/17,Medicare,1706
5/4/17,Medicare,1458
5/5/17,Medicare,1265
5/8/17,Medicare,1291
5/9/17,Medicare,1509
5/10/17,Medicare,1800
5/11/17,Medicare,1305
5/12/17,Medicare,1402
5/15/17,Medicare,1617
5/16/17,Medicare,1445
5/17/17,Medicare,1882
5/18/17,Medicare,1730
5/19/17,Medicare,1609
5/22/17,Medicare,1711
5/23/17,Medicare,2011
5/24/17,Medicare,1985
5/25/17,Medicare,1572
5/30/17,Medicare,2223
5/31/17,Medicare,1430
6/1/17,Medicare,1811
6/2/17,Medicare,1330
6/5/17,Medicare,1280
6/6/17,Medicare,1428
6/7/17,Medicare,1493
6/8/17,Medicare,1261
6/9/17,Medicare,1453
6/12/17,Medicare,1314
6/13/17,Medicare,913
6/14/17,Medicare,1389
6/15/17,Medicare,1603
6/16/17,Medicare,1467
6/19/17,Medicare,1534
6/20/17,Medicare,3781
6/21/17,Medicare,1632
6/22/17,Medicare,1260
6/23/17,Medicare,1929
6/26/17,Medicare,1900
6/27/17,Medicare,1816
6/28/17,Medicare,1938
6/29/17,Medicare,1572
6/30/17,Medicare,1381
7/3/17,Medicare,1278
7/5/17,Medicare,1893
7/6/17,Medicare,1552
7/7/17,Medicare,1435
7/10/17,Medicare,1497
7/11/17,Medicare,1237
7/12/17,Medicare,1653
7/13/17,Medicare,1478
7/14/17,Medicare,1449
7/17/17,Medicare,1400
7/18/17,Medicare,1206
7/19/17,Medicare,1288
7/20/17,Medicare,1374
7/24/17,Medicare,2083
7/25/17,Medicare,1916
7/26/17,Medicare,2067
7/27/17,Medicare,1925
7/28/17,Medicare,1533
7/31/17,Medicare,1466
8/1/17,Medicare,1479
8/2/17,Medicare,1524
8/3/17,Medicare,1290
8/4/17,Medicare,1310
8/8/17,Medicare,1346
8/9/17,Medicare,1628
8/10/17,Medicare,1358
8/11/17,Medicare,1274
8/14/17,Medicare,1292
8/15/17,Medicare,1507
8/16/17,Medicare,1615
8/17/17,Medicare,1487
8/18/17,Medicare,1502
8/21/17,Medicare,2075
8/22/17,Medicare,1948
8/23/17,Medicare,2152
8/24/17,Medicare,1762
8/25/17,Medicare,1553
8/28/17,Medicare,1509
8/29/17,Medicare,1632
8/30/17,Medicare,1512
8/31/17,Medicare,1333
9/1/17,Medicare,1359
9/5/17,Medicare,2076
9/6/17,Medicare,1436
9/7/17,Medicare,1934
9/8/17,Medicare,1322
9/11/17,Medicare,1227
9/12/17,Medicare,1393
9/13/17,Medicare,1406
9/14/17,Medicare,1295
9/15/17,Medicare,1372
9/18/17,Medicare,1446
9/19/17,Medicare,1007
9/20/17,Medicare,2647
9/21/17,Medicare,1919
9/22/17,Medicare,1811
9/25/17,Medicare,1755
9/26/17,Medicare,2574
9/27/17,Medicare,1856
9/28/17,Medicare,1495
9/29/17,Medicare,1541
10/2/17,Medicare,1627
10/3/17,Medicare,1412
10/4/17,Medicare,1638
10/5/17,Medicare,1265
10/6/17,Medicare,1097
10/10/17,Medicare,1452
10/11/17,Medicare,2018
10/12/17,Medicare,1812
10/13/17,Medicare,1588
10/16/17,Medicare,1706
10/17/17,Medicare,1549
10/18/17,Medicare,1961
10/19/17,Medicare,1826
10/20/17,Medicare,1704
10/23/17,Medicare,1640
10/24/17,Medicare,1554
10/25/17,Medicare,1979
10/26/17,Medicare,1371
10/27/17,Medicare,1293
10/30/17,Medicare,1487
10/31/17,Medicare,1825
11/1/17,Medicare,2300
11/2/17,Medicare,1572
11/3/17,Medicare,1379
11/6/17,Medicare,1353
11/7/17,Medicare,1502
11/8/17,Medicare,1506
11/9/17,Medicare,1340
11/10/17,Medicare,606
11/13/17,Medicare,1311
11/14/17,Medicare,1971
11/15/17,Medicare,1911
11/16/17,Medicare,1827
11/17/17,Medicare,1491
11/20/17,Medicare,1695
11/21/17,Medicare,2036
11/22/17,Medicare,2070
11/24/17,Medicare,1916
11/27/17,Medicare,1665
11/28/17,Medicare,2212
11/29/17,Medicare,2938
11/30/17,Medicare,1689
12/1/17,Medicare,1447
12/4/17,Medicare,1303
12/5/17,Medicare,1503
12/6/17,Medicare,1526
12/7/17,Medicare,1089
12/8/17,Medicare,700
12/11/17,Medicare,881
12/12/17,Medicare,1257
12/13/17,Medicare,1751
12/14/17,Medicare,1419
12/15/17,Medicare,1381
12/18/17,Medicare,1472
12/19/17,Medicare,1741
12/20/17,Medicare,1990
12/21/17,Medicare,1869
12/22/17,Medicare,2814
12/26/17,Medicare,2153
12/27/17,Medicare,2443
12/28/17,Medicare,2477
12/29/17,Medicare,1650
1/2/18,Medicare,1840
1/3/18,Medicare,1650
1/4/18,Medicare,1740
1/5/18,Medicare,1160
1/8/18,Medicare,1127
1/9/18,Medicare,867
1/10/18,Medicare,1535
1/11/18,Medicare,1418
1/12/18,Medicare,1357
1/16/18,Medicare,1589
1/17/18,Medicare,1489
1/18/18,Medicare,1751
1/19/18,Medicare,1785
1/22/18,Medicare,1971
1/23/18,Medicare,1630
1/24/18,Medicare,1851
1/26/18,Medicare,1520
1/29/18,Medicare,1267
1/30/18,Medicare,1529
1/31/18,Medicare,1390
2/1/18,Medicare,1436
2/2/18,Medicare,1368
2/5/18,Medicare,1510
2/6/18,Medicare,1309
2/7/18,Medicare,1580
2/8/18,Medicare,1381
2/9/18,Medicare,1245
2/12/18,Medicare,1207
2/13/18,Medicare,1934
2/14/18,Medicare,1533
2/15/18,Medicare,1397
2/16/18,Medicare,1473
2/20/18,Medicare,1984
2/21/18,Medicare,2557
2/22/18,Medicare,2727
2/23/18,Medicare,2100
2/26/18,Medicare,1805
2/27/18,Medicare,1867
3/1/18,Medicare,1364
3/2/18,Medicare,1466
3/5/18,Medicare,1569
3/6/18,Medicare,1178
3/7/18,Medicare,1765
3/8/18,Medicare,1390
3/9/18,Medicare,1335
3/12/18,Medicare,1286
3/13/18,Medicare,1570
3/14/18,Medicare,1537
3/15/18,Medicare,1430
3/16/18,Medicare,1430
3/19/18,Medicare,1710
3/20/18,Medicare,1842
3/21/18,Medicare,2257
3/22/18,Medicare,1865
3/23/18,Medicare,1785
3/26/18,Medicare,2703
3/27/18,Medicare,1758
3/28/18,Medicare,1777
3/29/18,Medicare,1433
3/30/18,Medicare,1374
4/2/18,Medicare,1443
4/3/18,Medicare,1381
4/4/18,Medicare,1663
4/5/18,Medicare,1147
4/6/18,Medicare,1076
4/9/18,Medicare,1121
4/10/18,Medicare,1397
4/11/18,Medicare,1860
4/12/18,Medicare,1354
4/13/18,Medicare,1346
4/16/18,Medicare,1296
4/17/18,Medicare,1824
4/18/18,Medicare,2107
4/19/18,Medicare,1769
4/20/18,Medicare,1819
4/23/18,Medicare,1913
4/24/18,Medicare,2166
4/25/18,Medicare,1955
4/26/18,Medicare,1647
4/27/18,Medicare,1664
4/30/18,Medicare,1724
5/1/18,Medicare,1545
5/2/18,Medicare,1720
5/3/18,Medicare,1468
5/4/18,Medicare,1315
5/7/18,Medicare,1321
5/8/18,Medicare,1476
5/9/18,Medicare,1535
5/10/18,Medicare,1297
5/11/18,Medicare,1358
5/14/18,Medicare,1677
5/16/18,Medicare,1856
5/17/18,Medicare,1672
5/18/18,Medicare,1687
10/1/14,Medicare Advantage Part C D Payments,17728
10/2/14,Medicare Advantage Part C D Payments,0
10/3/14,Medicare Advantage Part C D Payments,0
10/6/14,Medicare Advantage Part C D Payments,0
10/7/14,Medicare Advantage Part C D Payments,0
10/8/14,Medicare Advantage Part C D Payments,0
10/9/14,Medicare Advantage Part C D Payments,24
10/10/14,Medicare Advantage Part C D Payments,0
10/14/14,Medicare Advantage Part C D Payments,0
10/15/14,Medicare Advantage Part C D Payments,0
10/16/14,Medicare Advantage Part C D Payments,0
10/17/14,Medicare Advantage Part C D Payments,0
10/20/14,Medicare Advantage Part C D Payments,0
10/21/14,Medicare Advantage Part C D Payments,0
10/22/14,Medicare Advantage Part C D Payments,0
10/23/14,Medicare Advantage Part C D Payments,0
10/24/14,Medicare Advantage Part C D Payments,0
10/27/14,Medicare Advantage Part C D Payments,0
10/28/14,Medicare Advantage Part C D Payments,0
10/29/14,Medicare Advantage Part C D Payments,0
10/30/14,Medicare Advantage Part C D Payments,0
10/31/14,Medicare Advantage Part C D Payments,24072
11/3/14,Medicare Advantage Part C D Payments,0
11/4/14,Medicare Advantage Part C D Payments,0
11/5/14,Medicare Advantage Part C D Payments,0
11/6/14,Medicare Advantage Part C D Payments,0
11/7/14,Medicare Advantage Part C D Payments,0
11/10/14,Medicare Advantage Part C D Payments,10
11/12/14,Medicare Advantage Part C D Payments,0
11/13/14,Medicare Advantage Part C D Payments,0
11/14/14,Medicare Advantage Part C D Payments,0
11/17/14,Medicare Advantage Part C D Payments,0
11/18/14,Medicare Advantage Part C D Payments,0
11/19/14,Medicare Advantage Part C D Payments,0
11/20/14,Medicare Advantage Part C D Payments,0
11/21/14,Medicare Advantage Part C D Payments,0
11/24/14,Medicare Advantage Part C D Payments,0
11/25/14,Medicare Advantage Part C D Payments,0
11/26/14,Medicare Advantage Part C D Payments,0
11/28/14,Medicare Advantage Part C D Payments,0
12/1/14,Medicare Advantage Part C D Payments,18313
12/2/14,Medicare Advantage Part C D Payments,0
12/3/14,Medicare Advantage Part C D Payments,0
12/4/14,Medicare Advantage Part C D Payments,0
12/5/14,Medicare Advantage Part C D Payments,0
12/8/14,Medicare Advantage Part C D Payments,0
12/9/14,Medicare Advantage Part C D Payments,0
12/10/14,Medicare Advantage Part C D Payments,0
12/11/14,Medicare Advantage Part C D Payments,0
12/12/14,Medicare Advantage Part C D Payments,0
12/15/14,Medicare Advantage Part C D Payments,0
12/16/14,Medicare Advantage Part C D Payments,0
12/17/14,Medicare Advantage Part C D Payments,0
12/18/14,Medicare Advantage Part C D Payments,561
12/19/14,Medicare Advantage Part C D Payments,0
12/22/14,Medicare Advantage Part C D Payments,0
12/23/14,Medicare Advantage Part C D Payments,0
12/24/14,Medicare Advantage Part C D Payments,0
12/26/14,Medicare Advantage Part C D Payments,0
12/29/14,Medicare Advantage Part C D Payments,0
12/30/14,Medicare Advantage Part C D Payments,0
12/31/14,Medicare Advantage Part C D Payments,0
1/2/15,Medicare Advantage Part C D Payments,18657
1/5/15,Medicare Advantage Part C D Payments,0
1/6/15,Medicare Advantage Part C D Payments,0
1/7/15,Medicare Advantage Part C D Payments,0
1/8/15,Medicare Advantage Part C D Payments,0
1/9/15,Medicare Advantage Part C D Payments,0
1/12/15,Medicare Advantage Part C D Payments,0
1/13/15,Medicare Advantage Part C D Payments,0
1/14/15,Medicare Advantage Part C D Payments,0
1/15/15,Medicare Advantage Part C D Payments,0
1/16/15,Medicare Advantage Part C D Payments,0
1/20/15,Medicare Advantage Part C D Payments,0
1/21/15,Medicare Advantage Part C D Payments,0
1/22/15,Medicare Advantage Part C D Payments,0
1/23/15,Medicare Advantage Part C D Payments,0
1/26/15,Medicare Advantage Part C D Payments,0
1/27/15,Medicare Advantage Part C D Payments,0
1/28/15,Medicare Advantage Part C D Payments,0
1/29/15,Medicare Advantage Part C D Payments,0
1/30/15,Medicare Advantage Part C D Payments,19865
2/2/15,Medicare Advantage Part C D Payments,0
2/3/15,Medicare Advantage Part C D Payments,0
2/4/15,Medicare Advantage Part C D Payments,0
2/5/15,Medicare Advantage Part C D Payments,0
2/6/15,Medicare Advantage Part C D Payments,0
2/9/15,Medicare Advantage Part C D Payments,0
2/10/15,Medicare Advantage Part C D Payments,0
2/11/15,Medicare Advantage Part C D Payments,0
2/12/15,Medicare Advantage Part C D Payments,0
2/13/15,Medicare Advantage Part C D Payments,0
2/17/15,Medicare Advantage Part C D Payments,0
2/18/15,Medicare Advantage Part C D Payments,0
2/19/15,Medicare Advantage Part C D Payments,0
2/20/15,Medicare Advantage Part C D Payments,0
2/23/15,Medicare Advantage Part C D Payments,0
2/24/15,Medicare Advantage Part C D Payments,0
2/25/15,Medicare Advantage Part C D Payments,0
2/26/15,Medicare Advantage Part C D Payments,0
2/27/15,Medicare Advantage Part C D Payments,18466
3/2/15,Medicare Advantage Part C D Payments,0
3/3/15,Medicare Advantage Part C D Payments,0
3/4/15,Medicare Advantage Part C D Payments,0
3/5/15,Medicare Advantage Part C D Payments,0
3/6/15,Medicare Advantage Part C D Payments,0
3/9/15,Medicare Advantage Part C D Payments,0
3/10/15,Medicare Advantage Part C D Payments,0
3/11/15,Medicare Advantage Part C D Payments,15
3/12/15,Medicare Advantage Part C D Payments,0
3/13/15,Medicare Advantage Part C D Payments,0
3/16/15,Medicare Advantage Part C D Payments,0
3/17/15,Medicare Advantage Part C D Payments,0
3/18/15,Medicare Advantage Part C D Payments,0
3/19/15,Medicare Advantage Part C D Payments,0
3/20/15,Medicare Advantage Part C D Payments,0
3/23/15,Medicare Advantage Part C D Payments,0
3/24/15,Medicare Advantage Part C D Payments,0
3/25/15,Medicare Advantage Part C D Payments,0
3/26/15,Medicare Advantage Part C D Payments,0
3/27/15,Medicare Advantage Part C D Payments,0
3/30/15,Medicare Advantage Part C D Payments,0
3/31/15,Medicare Advantage Part C D Payments,0
4/1/15,Medicare Advantage Part C D Payments,19698
4/2/15,Medicare Advantage Part C D Payments,0
4/3/15,Medicare Advantage Part C D Payments,0
4/6/15,Medicare Advantage Part C D Payments,0
4/7/15,Medicare Advantage Part C D Payments,0
4/8/15,Medicare Advantage Part C D Payments,0
4/9/15,Medicare Advantage Part C D Payments,0
4/10/15,Medicare Advantage Part C D Payments,0
4/13/15,Medicare Advantage Part C D Payments,0
4/14/15,Medicare Advantage Part C D Payments,0
4/15/15,Medicare Advantage Part C D Payments,0
4/16/15,Medicare Advantage Part C D Payments,0
4/17/15,Medicare Advantage Part C D Payments,0
4/20/15,Medicare Advantage Part C D Payments,0
4/21/15,Medicare Advantage Part C D Payments,0
4/22/15,Medicare Advantage Part C D Payments,0
4/23/15,Medicare Advantage Part C D Payments,0
4/24/15,Medicare Advantage Part C D Payments,0
4/27/15,Medicare Advantage Part C D Payments,0
4/28/15,Medicare Advantage Part C D Payments,0
4/29/15,Medicare Advantage Part C D Payments,0
4/30/15,Medicare Advantage Part C D Payments,0
5/1/15,Medicare Advantage Part C D Payments,19476
5/4/15,Medicare Advantage Part C D Payments,0
5/5/15,Medicare Advantage Part C D Payments,0
5/6/15,Medicare Advantage Part C D Payments,0
5/7/15,Medicare Advantage Part C D Payments,0
5/8/15,Medicare Advantage Part C D Payments,0
5/11/15,Medicare Advantage Part C D Payments,0
5/12/15,Medicare Advantage Part C D Payments,0
5/13/15,Medicare Advantage Part C D Payments,14
5/14/15,Medicare Advantage Part C D Payments,0
5/15/15,Medicare Advantage Part C D Payments,0
5/18/15,Medicare Advantage Part C D Payments,0
5/19/15,Medicare Advantage Part C D Payments,0
5/20/15,Medicare Advantage Part C D Payments,0
5/21/15,Medicare Advantage Part C D Payments,0
5/22/15,Medicare Advantage Part C D Payments,0
5/26/15,Medicare Advantage Part C D Payments,0
5/27/15,Medicare Advantage Part C D Payments,0
5/28/15,Medicare Advantage Part C D Payments,0
5/29/15,Medicare Advantage Part C D Payments,0
6/1/15,Medicare Advantage Part C D Payments,18838
6/2/15,Medicare Advantage Part C D Payments,0
6/3/15,Medicare Advantage Part C D Payments,0
6/4/15,Medicare Advantage Part C D Payments,0
6/5/15,Medicare Advantage Part C D Payments,9
6/8/15,Medicare Advantage Part C D Payments,0
6/9/15,Medicare Advantage Part C D Payments,0
6/10/15,Medicare Advantage Part C D Payments,0
6/11/15,Medicare Advantage Part C D Payments,0
6/12/15,Medicare Advantage Part C D Payments,0
6/15/15,Medicare Advantage Part C D Payments,0
6/16/15,Medicare Advantage Part C D Payments,0
6/17/15,Medicare Advantage Part C D Payments,0
6/18/15,Medicare Advantage Part C D Payments,0
6/19/15,Medicare Advantage Part C D Payments,0
6/22/15,Medicare Advantage Part C D Payments,0
6/23/15,Medicare Advantage Part C D Payments,0
6/24/15,Medicare Advantage Part C D Payments,0
6/25/15,Medicare Advantage Part C D Payments,0
6/26/15,Medicare Advantage Part C D Payments,0
6/29/15,Medicare Advantage Part C D Payments,0
6/30/15,Medicare Advantage Part C D Payments,0
7/1/15,Medicare Advantage Part C D Payments,23591
7/2/15,Medicare Advantage Part C D Payments,0
7/3/15,Medicare Advantage Part C D Payments,0
7/6/15,Medicare Advantage Part C D Payments,0
7/7/15,Medicare Advantage Part C D Payments,0
7/8/15,Medicare Advantage Part C D Payments,0
7/9/15,Medicare Advantage Part C D Payments,0
7/10/15,Medicare Advantage Part C D Payments,0
7/13/15,Medicare Advantage Part C D Payments,0
7/14/15,Medicare Advantage Part C D Payments,0
7/15/15,Medicare Advantage Part C D Payments,0
7/16/15,Medicare Advantage Part C D Payments,0
7/17/15,Medicare Advantage Part C D Payments,0
7/20/15,Medicare Advantage Part C D Payments,0
7/21/15,Medicare Advantage Part C D Payments,0
7/22/15,Medicare Advantage Part C D Payments,0
7/23/15,Medicare Advantage Part C D Payments,0
7/24/15,Medicare Advantage Part C D Payments,0
7/27/15,Medicare Advantage Part C D Payments,0
7/28/15,Medicare Advantage Part C D Payments,0
7/29/15,Medicare Advantage Part C D Payments,0
7/30/15,Medicare Advantage Part C D Payments,0
7/31/15,Medicare Advantage Part C D Payments,24284
8/3/15,Medicare Advantage Part C D Payments,0
8/4/15,Medicare Advantage Part C D Payments,0
8/5/15,Medicare Advantage Part C D Payments,0
8/6/15,Medicare Advantage Part C D Payments,0
8/7/15,Medicare Advantage Part C D Payments,0
8/10/15,Medicare Advantage Part C D Payments,0
8/11/15,Medicare Advantage Part C D Payments,0
8/12/15,Medicare Advantage Part C D Payments,0
8/13/15,Medicare Advantage Part C D Payments,0
8/14/15,Medicare Advantage Part C D Payments,0
8/17/15,Medicare Advantage Part C D Payments,0
8/18/15,Medicare Advantage Part C D Payments,0
8/19/15,Medicare Advantage Part C D Payments,0
8/20/15,Medicare Advantage Part C D Payments,0
8/21/15,Medicare Advantage Part C D Payments,0
8/24/15,Medicare Advantage Part C D Payments,0
8/25/15,Medicare Advantage Part C D Payments,0
8/26/15,Medicare Advantage Part C D Payments,0
8/27/15,Medicare Advantage Part C D Payments,0
8/28/15,Medicare Advantage Part C D Payments,0
8/31/15,Medicare Advantage Part C D Payments,0
9/1/15,Medicare Advantage Part C D Payments,19575
9/2/15,Medicare Advantage Part C D Payments,0
9/3/15,Medicare Advantage Part C D Payments,0
9/4/15,Medicare Advantage Part C D Payments,0
9/8/15,Medicare Advantage Part C D Payments,0
9/9/15,Medicare Advantage Part C D Payments,0
9/10/15,Medicare Advantage Part C D Payments,0
9/11/15,Medicare Advantage Part C D Payments,0
9/14/15,Medicare Advantage Part C D Payments,0
9/15/15,Medicare Advantage Part C D Payments,0
9/16/15,Medicare Advantage Part C D Payments,0
9/17/15,Medicare Advantage Part C D Payments,0
9/18/15,Medicare Advantage Part C D Payments,0
9/21/15,Medicare Advantage Part C D Payments,0
9/22/15,Medicare Advantage Part C D Payments,0
9/23/15,Medicare Advantage Part C D Payments,0
9/24/15,Medicare Advantage Part C D Payments,0
9/25/15,Medicare Advantage Part C D Payments,0
9/28/15,Medicare Advantage Part C D Payments,0
9/29/15,Medicare Advantage Part C D Payments,0
